id,title,location,location_status,status,year,area,bathrooms,bedrooms,heating_type,energy_class,price
W-02MKIP,Excelente piso con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,64m²,2,1,CorrienteEléctrica,A,482.600EUR
W-02K4F8,Piso con vistas al mar en residencial de lujo ,SANT MARTIN  Diagonal Mar i El Front Marítim del Poblenou ,,Excelente,,140m²,2,4,CorrienteEléctricaBombadecalor,A,925.000EUR
W-02IFTB,Atico en el Gotico ,Ciutat Vella  Gòtic ,Excelente,Excelente,1900,82m²,1,2,Bombadecalor,F,670.000EUR
W-02MGWJ,Fantástico ático en el centro de Horta ,Horta Guinardó ,Excelente,,1994,177m²,2,4,BombadecalorGas,E,690.000EUR
W-02MA4V,Piso amplio totalmente exterior en Les Corts ,Les Corts  Maternitat ,Muybien,Muybien,1979,113m²,2,4,Gas,,549.000EUR
W-02MF4L,Soleado piso con estilo en Sant Antoni ,Eixample  Sant Antoni ,Excelente,,1920,98m²,1,3,,F,455.000EUR
W-02MD5K,Luminoso Loft en Gran de Gràcia ,Gracia  Vila de Gracia ,,,1907,232m²,1,3,,,550.000EUR
W-02MHVA,Luminoso piso en Eixample ,Eixample  Nova Esquerra de l'Eixample ,,,1930,55m²,1,2,,E,295.000EUR
W-02J8Q8,Excepcional sobreático en Plaza Kennedy ,Sant Gervasi  Putget ,Excelente,Necesitarestauración,1966,160m²,2,3,Gas,D,1.200.000EUR
W-02MHML,Luminoso piso con balcón en Eixample ,Eixample  Eixample Dreta ,Excelente,,1936,116m²,1,1,,E,580.000EUR
W-02LWR5,Fantástico piso alto en Les Corts ,Les Corts  Maternitat ,,,,133m²,3,4,,G,725.000EUR
W-02M8QB,Piso esquinero con acogedor patio en calle Aribau ,Eixample  Eixample Esquerra ,Muybien,Bien,1868,170m²,2,3,CorrienteEléctricaBombadecalor,E,780.000EUR
W-02J2BN,Piso con licencia turística en Gràcia ,Gracia  Camp d'en Grassot ,Muybien,Excelente,1978,109m²,2,3,Bombadecalor,E,750.000EUR
W-02M65X,Atico a estrenar con terraza en Galvany ,Sant Gervasi  Galvany ,Muybien,Excelente,1965,102m²,2,2,BombadecalorPellets,C,840.000EUR
W-02LHFW,Piso principal con patio en calle Hospital ,Ciutat Vella  raval ,Muybien,Excelente,1900,211m²,3,3,Gas,C,1.100.000EUR
W-02M9H7,Gran piso alto y luminoso en Sant Gervasi ,Sant Gervasi  Putget ,Excelente,,1968,215m²,4,6,Bombadecalor,,840.000EUR
W-02LE4J,Luminoso piso con balcón en el Born ,Ciutat Vella  Born-Ribera ,Excelente,,1936,116m²,1,1,,E,580.000EUR
W-02M70P,Piso de lujo  exclusivo y parking en Eixample Dret ,Eixample  Eixample Dreta ,Excelente,Excelente,2007,59m²,1,1,Bombadecalor,D,280.000EUR
W-02LE50,Espectacular ático duplex con terrazas ,Sant Gervasi  Turo Parc ,Excelente,Excelente,,215m²,4,4,Gas,E,1.935.000EUR
W-02J5FB,Fabuloso ático con amplias terrazas en Eixample ,Eixample  Nova Esquerra de l'Eixample ,Muybien,Excelente,1961,145m²,2,3,Sueloradiante,F,1.195.000EUR
W-02M7VL,Original loft-estudio de diseño  Santa Coloma ,Santa Coloma de Gramanet ,,Bien,,203m²,1,1,CorrienteEléctrica,D,199.000EUR
W-02M47D,Increíble ático con terraza privada ,Ciutat Vella  raval ,Excelente,Excelente,1865,118m²,2,3,Gas,E,495.000EUR
W-0245DU,Exclusivo ático dúplex con terrazas en Gótico ,Ciutat Vella  Gòtic ,Muybien,Bien,1892,286m²,4,5,Bombadecalor,E,2.500.000EUR
W-02M6SW,Fantástica planta baja en Premià de Dalt ,Maresme  PREMIÀ DE DALT ,Excelente,Excelente,2020,123m²,2,4,CircuitoPellets,B,630.000EUR
W-02LUPQ,Bonito apartamento frente al Port Vell ,Ciutat Vella  Born-Ribera ,Excelente,Excelente,2010,54m²,1,1,,D,365.000EUR
W-02CFJE,Excelente piso reformado en Plaza Kennedy ,Sant Gervasi  Putget ,Muybien,Muybien,1940,136m²,2,3,Central,G,695.000EUR
W-02M12M,Piso con parking cerca de Mercado Sant Antoni ,Ciutat Vella  raval ,Muybien,Muybien,2000,91m²,2,3,Gas,F,398.500EUR
W-02M6E7,Exclusiva casa en el corazón de Poblenou ,SANT MARTIN  El Poblenou ,Excelente,,2012,149m²,3,3,,E,850.000EUR
W-02M3YA,Excelente piso para entrar a vivir en Turó Parc ,Sant Gervasi  Turo Parc ,Muybien,Muybien,1969,225m²,3,5,Gas,E,1.290.000EUR
W-02GGHU,Luminoso piso regio: Finca catalogada. ,Bagés- Manresa  MANRESA ,Excelente,Excelente,1899,160m²,2,3,Gas,E,345.000EUR
W-02M4DO,Piso para reformar en Eixample ,Eixample  Eixample Dreta ,Excelente,Necesitarenovaciones,1900,144m²,2,3,,,836.152EUR
W-02LVDM,Piso para reformar en Eixample ,Eixample  Eixample Dreta ,Excelente,Necesitarenovaciones,1900,193m²,3,3,,,1.064.556EUR
W-02LTLZ,Piso de diseño próximo al mercado Sant Antoni ,Ciutat Vella  raval ,Excelente,Muybien,1880,65m²,2,3,Bombadecalor,F,280.000EUR
W-02LYGS,Piso señorial cerca de Plaza Kennedy ,Sant Gervasi  Putget ,Excelente,Necesitarestauración,1940,260m²,3,6,Calefaccióncentralizada,D,1.040.000EUR
W-02LVOX,Amplio dúplex con gran terraza en el centro ,Sant Feliu De LLobregat ,,,1998,135m²,2,4,Gas,E,439.000EUR
W-02K1K4,Piso alto a lado de de Passeig de Gràcia ,Gracia  Vila de Gracia ,Excelente,Bien,1920,210m²,2,5,,,1.500.000EUR
W-02IOIP,Ático con terraza en Eixample Esquerra ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,155m²,2,3,Pellets,A,(aconsultar)
W-02LWDG,Piso de diseño exclusivo en la Ronda Sant Pau ,Ciutat Vella  raval ,Excelente,Excelente,1960,79m²,2,2,BombadecalorGas,E,370.000EUR
W-02LZE7,Piso con terraza y parking ,SANT MARTIN  Provençals del Poblenou ,Muybien,,2004,80m²,1,2,,E,415.000EUR
W-02LHTJ,Magnífico piso en Paseo Manuel Girona ,Sarria  Sta. Amelia ,Excelente,Excelente,,166m²,3,3,Gas,D,1.280.000EUR
W-02LZSM,Amplio y luminoso piso en Sant Martí ,SANT MARTIN  El Parc i La Llacuna del Poblenou ,Excelente,Excelente,2021,127m²,2,4,BombadecalorPellets,A,674.500EUR
W-02KAXD,Soleado piso con terraza en Sarria ,Sarria  Sarria ,Excelente,Bien,1995,182m²,2,4,CorrienteEléctrica,,1.200.000EUR
W-02LGZB,Luminoso ático en Passeig Maragall ,Sant Andreu ,Excelente,Muybien,1974,124m²,2,3,Gas,,545.000EUR
W-02LU94,Magnifico piso reformado en centro histórico ,Ciutat Vella  Gòtic ,Excelente,Excelente,1850,109m²,2,3,Gas,E,495.000EUR
W-02KG4D,Loft de dos dormitorios y solarium en Raval ,Ciutat Vella  raval ,,Excelente,,81m²,2,2,Pellets,C,563.000EUR
W-02F42A,Loft de diseño con solarium en el Raval ,Ciutat Vella  raval ,,Excelente,,77m²,1,1,Pellets,C,560.000EUR
W-02CTJ0,Piso con mucha luz natural en el Raval ,Ciutat Vella  raval ,,Excelente,,65m²,1,2,,E,260.000EUR
W-02LF2G,Piso alto y luminoso junto a Passeig de Gràcia ,Eixample  Eixample Dreta ,Excelente,Bien,1900,154m²,2,3,Gas,G,799.000EUR
W-02L87J,Céntrico y luminoso piso en el Putxet i el Farró ,Sant Gervasi  Putget ,Muybien,Bien,1966,70m²,1,3,Gas,E,350.000EUR
W-02LLXF,Amplio y soleado piso con terraza ,Les Corts  Maternitat ,Excelente,Bien,1964,106m²,1,4,,,425.000EUR
W-02KVZ1,Fantástico piso alto cerca Turó Parc ,Sant Gervasi  Galvany ,Excelente,Muybien,1967,200m²,4,4,Gas,D,1.450.000EUR
W-02FRC8,Piso de diseño cerca de Rambla Catalunya ,Gracia  Vila de Gracia ,,Excelente,1969,263m²,4,4,Gas,C,1.450.000EUR
W-02LKX6,Espectacular piso reformado en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,181m²,4,3,Gas,E,1.150.000EUR
W-02L8XW,Fascinante piso reformado en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1890,165m²,3,4,Gas,E,1.350.000EUR
W-02AG48,Amplia y confortable vivienda en Born ,Ciutat Vella  Born-Ribera ,Muybien,Muybien,1900,147m²,1,2,Bombadecalor,D,545.000EUR
W-02LHJ9,Elegante piso en Turó Parc ,Sant Gervasi  Turo Parc ,Muybien,Necesitarestauración,1966,196m²,3,4,Calefaccióncentralizada,D,1.390.000EUR
W-02LB8E,Piso único con terraza y piscina en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1939,426m²,5,6,Gas,C,1.990.000EUR
W-02KM2D,Estupendo piso en el corazón de Galvany ,Sant Gervasi  Galvany ,Excelente,Excelente,1951,110m²,2,5,Gas,E,960.000EUR
W-02FXCU,Loft estilo neoyorkino con altos techos ,Sants - Montjuïc  SantS ,Muybien,Muybien,1900,350m²,3,4,Bombadecalor,E,700.000EUR
W-02LCK4,Maravilloso piso en Diagonal Mar ,SANT MARTIN  El Besós i el Maresme ,Muybien,Muybien,1979,99m²,1,3,,E,390.000EUR
W-02L3P6,Acogedor loft cerca de Ronda de Sant Antoni ,Ciutat Vella  raval ,Muybien,Excelente,1819,38m²,1,1,,E,225.000EUR
W-02L3P8,Acogedor loft cerca de Ronda de Sant Antoni ,Ciutat Vella  raval ,Bien,Excelente,1819,38m²,1,1,,E,225.000EUR
W-02EOL2,Lujosa obra nueva con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,178m²,3,4,CorrienteEléctrica,A,1.196.800EUR
W-02L8XS,Espectacular piso en la Dreta de l'Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,71m²,1,2,Gas,E,425.000EUR
W-02L89R,Piso con encanto en Sagrada Família ,Eixample  Sagrada Familia ,Muybien,Muybien,1933,58m²,1,2,,E,265.000EUR
W-01NIHO,Maravilloso piso alto cerca Boqueria ,Ciutat Vella  raval ,Excelente,,1900,100m²,1,3,Bombadecalor,E,349.000EUR
W-02HL84,Interesante Inversión en Portal del Àngel ,Ciutat Vella  Gòtic ,Excelente,Necesitarestauración,1800,469m²,4,12,Gas,G,1.795.000EUR
W-02LF35,Amplio piso de obra nueva en Les Corts ,Les Corts  Les corts ,Excelente,Excelente,2021,130m²,2,4,BombadecalorGas,B,903.500EUR
W-02LF34,Amplio piso de obra nueva en Les Corts ,Les Corts  Les corts ,Excelente,Excelente,2021,130m²,2,4,BombadecalorGas,B,882.500EUR
W-02JVBP,Ático dúplex con terraza en Guinardó ,Horta Guinardó ,,,,189m²,1,3,Gas,E,485.000EUR
W-02LEIV,Ático de obra nueva en Montgat ,Maresme  Montgat ,Excelente,Excelente,2022,108m²,2,3,Sueloradiante,A,480.000EUR
W-02LECL,Piso de obra nueva con terraza en Sarrià ,Sarria  Sarria ,Excelente,Excelente,2020,143m²,3,4,BombadecalorGasSolar,B,1.230.000EUR
W-02LECK,Piso de obra nueva con terraza en Sarrià ,Sarria  Sarria ,Excelente,Excelente,2020,143m²,3,4,BombadecalorGasSolar,B,1.215.000EUR
W-02LBHV,Fantástica reforma en Poble Sec ,Sants - Montjuïc  Poble Sec ,Muybien,Excelente,1900,62m²,1,1,Bombadecalor,E,385.000EUR
W-02L0OP,Fantástica propiedad en Plaça Universitat ,Ciutat Vella  raval ,Excelente,Bien,1900,98m²,2,3,Gas,E,450.000EUR
W-02LDUH,Piso de 90m² con terraza de 9m² en el centro ,Sant Feliu De LLobregat ,Excelente,,2022,84m²,2,3,,B,385.000EUR
W-02EOKA,Piso luminoso con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,184m²,3,3,CorrienteEléctrica,A,1.435.700EUR
W-02EOK6,Fantástico piso con piscina comunitaria ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.062.400EUR
W-02EOK1,Vivienda con piscina comunitaria en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,123m²,2,3,CorrienteEléctrica,A,882.500EUR
W-02EOJW,Fantástica obra nueva cerca del Hospital Sant Joan de Deu ,Sant Just - Esplugues  Esplugues - Finestrelles ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.027.300EUR
W-02EOJT,Promoción con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,123m²,2,3,CorrienteEléctrica,A,873.100EUR
W-02EOJS,Lujoso piso con piscina comunitaria ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,64m²,2,1,CorrienteEléctrica,A,483.400EUR
W-02EOJQ,Obra nueva con piscina comunitaria ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,123m²,2,3,CorrienteEléctrica,A,864.700EUR
W-02EOJO,Obra nueva con zona comunitaria en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.025.200EUR
W-02FC4Y,Maravillosa obra nueva en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.033.300EUR
W-02EOLK,Excelente piso con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,64m²,2,1,CorrienteEléctrica,A,472.100EUR
W-02EOLI,Increíble obra nueva con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,108m²,2,2,CorrienteEléctrica,A,758.500EUR
W-02EOLH,Fantástica propiedad en Zona Alta - Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,108m²,2,2,CorrienteEléctrica,A,749.700EUR
W-02EOLG,Viviendas de alto standing en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,207m²,5,5,CorrienteEléctrica,A,1.846.300EUR
W-02EOLC,Obra nueva con gimnasio en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,123m²,2,3,CorrienteEléctrica,A,912.600EUR
W-02EOL8,Espectacular obra nueva en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.019.000EUR
W-02EOL4,Piso de obra nueva con piscina cerca del Hospital Sant Joan de Deu ,Sant Just - Esplugues  Esplugues - Finestrelles ,Excelente,Excelente,2017,108m²,2,2,CorrienteEléctrica,A,776.500EUR
W-02EUKE,Increíble loft de diseño moderno en Sants ,Sants - Montjuïc  SantS ,Excelente,Excelente,,103m²,2,2,Bombadecalor,C,350.000EUR
W-02LBEA,Lujoso piso con piscina cerca del Hospital Sant Joan de Deu ,Sant Just - Esplugues  Esplugues - Finestrelles ,Excelente,Excelente,2017,64m²,2,1,CorrienteEléctrica,A,460.700EUR
W-02LBDY,Fantástico piso con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,139m²,2,3,CorrienteEléctrica,A,1.052.100EUR
W-02LBDK,Piso con piscina comunitaria en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,196m²,3,4,CorrienteEléctrica,A,1.240.000EUR
W-02LAES,Increíble obra nueva con piscina en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,108m²,2,2,CorrienteEléctrica,A,776.600EUR
W-02LAE8,Piso con piscina comunitaria en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,123m²,2,3,CorrienteEléctrica,A,927.500EUR
W-02LABQ,Piso con piscina comunitaria en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,181m²,3,3,CorrienteEléctrica,A,1.423.500EUR
W-02L20J,Ático en Pedralbes con terraza y piscina ,Pedralbes  Pedralbes ,Excelente,Muybien,1976,412m²,6,6,Gas,E,3.300.000EUR
W-02EPX2,Gran piso con vistas en Passeig Sant Joan ,Eixample  Eixample Dreta ,Excelente,Bien,1940,300m²,5,7,Bombadecalor,D,1.400.000EUR
W-02L2BJ,Loft con terraza junto Paseo Maragall ,Sant Andreu ,Excelente,Bien,1965,358m²,2,10,,,550.000EUR
W-02L7HJ,PISO DE TRES HABITACIONES CON ASCENSOR ,Ciutat Vella  Gòtic ,Bien,Bien,1961,77m²,1,3,Gas,E,349.000EUR
W-02L25K,Loft estilo industrial junto Paseo Maragall ,Sant Andreu ,Excelente,Bien,1965,428m²,2,10,,C,575.000EUR
W-02KV0D,Luminoso piso en Sant Pere - Santa Caterina ,Ciutat Vella  Born-Ribera ,Muybien,Excelente,1870,47m²,1,1,Bombadecalor,E,260.000EUR
W-02L6DJ,Exclusivo ático con terrazas en Turó Parc ,Sant Gervasi  Turo Parc ,Muybien,Bien,1967,123m²,2,2,CorrienteEléctrica,E,1.050.000EUR
W-02L2FF,Piso estilo loft con terraza en Gràcia ,Gracia  Vila de Gracia ,Excelente,Excelente,1942,85m²,1,2,Bombadecalor,E,380.000EUR
W-02KYXB,Loft moderno al lado del metro en Clot ,SANT MARTIN  El Clot ,Excelente,,1936,70m²,1,1,,E,222.000EUR
W-02JZFH,Gran vivienda en la parte alta del Gótico ,Ciutat Vella  Gòtic ,Excelente,Muybien,1870,195m²,2,4,Gas,E,820.000EUR
W-02KTUO,Gran propiedad a reformar en Via Laietana ,Ciutat Vella  Gòtic ,,,,140m²,2,4,,G,715.000EUR
W-02KKHL,Ático dúplex con terraza de 21m² en el centro ,Sant Feliu De LLobregat ,Excelente,Muybien,2023,176m²,2,3,CorrienteEléctrica,A,640.000EUR
W-02JZWQ,Exclusivo apartamento en primera línea de mar ,SANT MARTIN  Diagonal Mar i El Front Marítim del Poblenou ,Excelente,Excelente,2010,100m²,2,3,Bombadecalor,C,1.300.000EUR
W-02KOB7,Luminoso piso reformado junto a Plaça España ,Eixample  Sant Antoni ,Excelente,Excelente,1939,94m²,2,3,Gas,E,460.000EUR
W-02KMIJ,Dúplex en la mejor zona de la Vila Olímpica ,SANT MARTIN  La Vila Olímpica del Poblenou ,,,,152m²,2,4,,E,975.000EUR
W-02FM6V,Apartamento de dos dormitorios en el Gótico ,Ciutat Vella  Gòtic ,,Excelente,,148m²,3,3,,B,840.000EUR
W-02KM2G,Piso ideal para inversión en Ciutat Vella ,Ciutat Vella  Gòtic ,Excelente,Excelente,,62m²,1,2,,E,325.000EUR
W-02KOXF,Finca regia reformada en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,124m²,2,2,Sueloradiante,A,2.150.000EUR
W-02KOTY,Finca regia reformada en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,124m²,2,2,Sueloradiante,A,2.040.000EUR
W-02KNQR,Finca regia reformada en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,147m²,3,2,Sueloradiante,A,2.680.000EUR
W-02KNQD,Fantástico apartamento en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,218m²,4,4,Sueloradiante,A,3.150.000EUR
W-02KOO7,Finca regia reformada en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,125m²,2,2,Sueloradiante,A,1.945.000EUR
W-02KNQ8,Fantástico apartamento en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,219m²,4,4,Sueloradiante,A,2.850.000EUR
W-02KON9,Finca regia reformada en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,134m²,2,2,Sueloradiante,A,1.850.000EUR
W-02KNPQ,Fantástico apartamento en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,219m²,4,4,Sueloradiante,A,2.750.000EUR
W-02KBQ3,Piso con terraza y piscina en Plaza España ,Sants - Montjuïc  Font de la Guatlla ,Muybien,Muybien,1977,103m²,2,3,Gas,E,363.000EUR
W-02KMPW,Reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,129m²,2,3,Solar,B,1.050.000EUR
W-02KMPR,Reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,123m²,2,2,Solar,B,980.000EUR
W-02KLZY,Nuevo ático con terraza en Passeig de Gràcia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,152m²,2,2,Sueloradiante,A,2.650.000EUR
W-02KLYK,Finca regia reformada en Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,1900,155m²,2,2,Sueloradiante,A,1.925.000EUR
W-02KB3G,Piso confortable en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,130m²,3,3,Sueloradiante,B,1.050.000EUR
W-02KJCE,Ático loft con terraza privada en Poblenou ,SANT MARTIN  El Parc i La Llacuna del Poblenou ,Excelente,Excelente,,96m²,1,2,CentralCalefaccióncentralizada,,639.100EUR
W-02I2KJ,Piso amplio en finca regia en Balmes ,Sant Gervasi  Putget ,Muybien,Regular,1957,170m²,3,4,Gas,E,695.000EUR
W-02BTCS,Elegante piso de diseño en Galvany ,Sant Gervasi  Galvany ,Excelente,Excelente,1959,284m²,5,6,Gas,E,1.430.000EUR
W-02CEW6,Vivienda es única y exclusiva cerca del Hospital Sant Joan de Deu ,Sant Just - Esplugues  Esplugues - Finestrelles ,Excelente,Excelente,2017,184m²,3,3,CorrienteEléctrica,A,1.321.000EUR
W-02CEVX,Conjunto residencial exclusivo en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,165m²,3,4,CorrienteEléctrica,A,1.123.400EUR
W-02KANN,Renovado ático con terrazas en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,179m²,3,2,Central,C,2.188.000EUR
W-02KANM,Renovada planta baja con jardín en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,,227m²,3,3,Central,C,2.188.000EUR
W-02KH1T,Reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,123m²,2,2,Solar,B,1.050.000EUR
W-02KH2R,Reforma integral de finca regia en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,1872,123m²,2,2,Solar,B,1.030.000EUR
W-02I3RD,Piso muy luminoso en la Rambla del Raval ,Ciutat Vella  raval ,Excelente,Excelente,1887,82m²,1,3,BombadecalorGas,D,267.000EUR
W-026DFX,Piso grande y luminoso en Eixample Dret ,Eixample  Eixample Dreta ,Excelente,Bien,1873,177m²,1,4,Gas,,1.150.000EUR
W-02KDWJ,Piso con zona comunitaria cerca del Hospital Sant Joan de Deu ,Sant Just - Esplugues  Esplugues - Finestrelles ,Excelente,Excelente,2017,152m²,3,3,CorrienteEléctrica,A,1.219.500EUR
W-02K5SL,Moderno piso reformado junto Pl Kennedy ,Sant Gervasi  Putget ,Muybien,Excelente,1958,130m²,2,4,Sueloradiante,D,760.000EUR
W-02HURC,Fabuloso duplex con terraza de obra nueva ,Hospitalet  Gran Via ,Excelente,Excelente,2021,133m²,3,3,Sueloradiante,,510.000EUR
W-02K29D,Piso con fabulosa terraza en Eixample ,Eixample  Eixample Dreta ,Excelente,Excelente,2004,140m²,2,2,BombadecalorGas,D,890.000EUR
W-02J4FZ,Precioso ático en Sarriá ,Sarria  Sarria ,Excelente,Excelente,1964,120m²,2,2,Gas,F,950.000EUR
W-02K36H,Finca regia reformada cerca Passeig de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,,164m²,2,3,Central,C,1.428.000EUR
W-02JZPY,Finca regia renovada cerca de Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,,87m²,2,2,Central,C,858.000EUR
W-02JZPS,Finca regia renovada cerca de Paseo de Gracia ,Eixample  Eixample Dreta ,Excelente,Excelente,,87m²,2,2,Central,C,818.000EUR
W-02J8WI,Piso de obra nueva con terraza en Sarrià ,Sarria  Sarria ,Excelente,Excelente,2020,143m²,3,4,BombadecalorGasSolar,B,1.198.000EUR
W-02JWW6,Piso de 3 dormitorios dobles y ascensor en Born ,Ciutat Vella  Born-Ribera ,Muybien,Muybien,1936,94m²,2,3,Gas,E,395.000EUR
W-02JZLJ,Bonito y luminoso piso cerca de la Rambla ,Ciutat Vella  raval ,Muybien,Regular,1946,86m²,1,3,,E,248.000EUR
W-02H7OO,Piso a reformar en Passeig de Gràcia ,Eixample  Eixample Dreta ,Excelente,Muybien,1920,219m²,1,7,Gas,C,1.600.000EUR
W-02ICKR,Moderno loft dúplex con piscina y solárium ,Sant Gervasi  Putget ,Muybien,Bien,2008,100m²,2,1,CorrienteEléctrica,E,490.000EUR
W-02JWWC,Luminoso piso de tres dormitorios en Born ,Ciutat Vella  Born-Ribera ,Muybien,Bien,1870,102m²,2,3,Gas,D,390.000EUR
W-02E948,Apartamento con terraza en Sant Gervasi ,Sant Gervasi  Galvany ,,,,96m²,2,3,,D,675.000EUR
W-02JG2M,Dúplex con jardín en el Gótico ,Ciutat Vella  Gòtic ,Muybien,Excelente,1900,145m²,3,2,CorrienteEléctrica,E,439.000EUR
W-02IH88,Espectacular reforma de diseño en Doctor Dou ,Ciutat Vella  raval ,Excelente,Excelente,1900,121m²,3,3,Calefaccióncentralizada,G,795.000EUR
W-02I0KD,Elegante piso en finca regia en Eixample Dret ,Eixample  Eixample Dreta ,Muybien,,1930,178m²,2,3,Gas,E,980.000EUR
W-02H8QB,Piso con reforma integral junto a Sant Antoni ,Ciutat Vella  raval ,,,1900,50m²,1,1,,E,187.000EUR
W-02JTM1,Exclusivo piso con zona comunitaria ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,64m²,2,1,CorrienteEléctrica,A,460.800EUR
W-008TN9,Propiedad en antiguo palacio de 1700 en Gòtic ,Ciutat Vella  Gòtic ,Excelente,Excelente,1700,218m²,3,4,Gas,D,1.080.000EUR
W-02JOOI,Magnífico piso en el Born ,Ciutat Vella  Born-Ribera ,Muybien,Excelente,1900,50m²,1,2,Bombadecalor,F,375.000EUR
W-02JM0E,Luminoso y céntrico piso en Sant Just Desvern ,Sant Just - Esplugues  Sant Just Desvern ,Excelente,Bien,1956,52m²,1,3,,E,219.000EUR
W-02JQ39,Casa con terraza a reformar en Poble Sec ,Sants - Montjuïc  Poble Sec ,Bien,Muybien,1935,135m²,3,3,,F,299.000EUR
W-02JL1E,Casa con terraza a estrenar en Poble Sec ,Sants - Montjuïc  Poble Sec ,Bien,Muybien,1935,135m²,3,3,Bombadecalor,F,599.000EUR
W-02JKJD,Fantástica propiedad en Plaza Universitat ,Eixample  Eixample Esquerra ,Excelente,Excelente,1900,86m²,1,3,Calefaccióncentralizada,D,485.000EUR
W-02CEW8,Promoción en la zona alta de Barcelona ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,231m²,4,5,CorrienteEléctrica,A,1.898.000EUR
W-02CEW5,Piso con piscina comunitaria en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,184m²,3,3,CorrienteEléctrica,A,1.311.900EUR
W-02CEWS,Promoción con zona comunitaria en Zona Alta ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,152m²,3,3,CorrienteEléctrica,A,1.203.900EUR
W-02CEZ1,Piso con piscina comunitaria en Pedralbes ,Pedralbes  Pedralbes ,Excelente,Excelente,2017,229m²,3,3,CorrienteEléctrica,A,1.156.800EUR
W-02IAG9,Exclusivo ático con terraza en Sant Gervasi ,Sant Gervasi  Putget ,Excelente,Excelente,1998,20897m²,3,3,Sueloradiante,G,1.195.000EUR
W-02J95J,Piso esquinero en Manuel Girona todo exterior ,Sarria  Sta. Amelia ,Excelente,Necesitarenovaciones,1955,159m²,2,4,Gas,E,740.000EUR
W-02CK7A,Loft con patio en el Gótico ,Ciutat Vella  Gòtic ,Excelente,,1900,149m²,2,3,Gas,E,645.000EUR
